cache_file,cache_dataset,graph_index,graph_hash,n_vertices,n_edges,lasserre_level,initial_solver_level_M,warm_start_mode,parameter_vector,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,sdp_seed,gp_rounding_seed,algorithm17_seed,algorithm17_num_seeds,algorithm17_seed_start,algorithm17_seeds_tried_json,algorithm17_candidate_energies_json,algorithm17_beta_mode,algorithm17_beta_star,algorithm17_beta_optimisation_time_seconds,sdp_objective_value,rounded_solution_energy,algorithm17_actual_energy,algorithm17_analytic_F_value,algorithm17_F_bound_applicable,algorithm17_lower_bound_energy,rounded_energy_over_sdp_objective,algorithm17_energy_over_sdp_objective,algorithm17_lower_bound_over_sdp_objective,warm_start_compute_time_seconds,cache_created_at,exact_comparison_normalisation_factor,rounded_solution_energy_normalized,algorithm17_actual_energy_normalized,algorithm17_lower_bound_energy_normalized,canonical_graph_hash,exact_result_match_status,exact_result_source,exact_optimal_energy,rounded_energy_over_exact_optimum,algorithm17_energy_over_exact_optimum,algorithm17_lower_bound_over_exact_optimum
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000000_2870a2ee8414_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8,0,031f49f789e6245e,5,4,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 3.1359451473719906}]",analytic_instance,0.6201978665183143,0.004421638324856758,5.709275426058966,2.3768783872104384,3.1359451473719906,3.441044478791995,True,3.441044478791995,0.41631874622156123,0.5492720027235909,0.6027112412699454,15.663790702819824,2026-09-02 20:31:28,2,1.1884391936052192,1.5679725736859953,1.7205222393959976,d3cd38ec70346e15b455deda9d7f292d03e1bbdc81fe5a6ecf43ab4819a3616e,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,2.8546376797184614,0.4163187510796218,0.5492720091330948,0.6027112483030365
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000001_9fea667002e0_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8,1,d03b37ac9dce166c,10,9,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 4.858374307873803}]",analytic_instance,0.08858588620916785,0.01527889259159565,10.000009392409437,4.83223336842977,4.858374307873803,6.10263615292546,True,6.10263615292546,0.48322288298026034,0.48583697446940194,0.6102630421085105,6684.889283657074,2026-09-03 01:30:05,2,2.416116684214885,2.4291871539369017,3.05131807646273,b8b033b08cf8e5555b0e219470fc8f5db0e099f65f6314b7b2cf4e84e5a5c7ec,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,4.9999999999999964,0.4832233368429773,0.4858374307873807,0.6102636152925465
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000003_dcf1071fcc31_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8,3,faea56c01340eb7c,8,8,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 7.067784473908968}]",analytic_instance,0.5153192506515478,0.008833607658743858,10.943466353769749,6.692513948087414,7.067784473908968,6.541323708771924,True,6.541323708771924,0.6115533900994735,0.645845132193813,0.5977378188327507,1128.0352256298065,2026-09-02 21:08:15,2,3.346256974043707,3.533892236954484,3.270661854385962,b1e8121bde6b0dc6bc4f75319bfe2ef8dca2dd206c470f0926cbd7e1a7334e9b,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.467166254526778,0.612064242837508,0.6463846300683547,0.5982371309227839
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000005_a9ba2966dd1c_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8,5,f793499c6d3605b3,6,9,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 6.361832169247398}]",analytic_instance,0.3967533521192734,0.009996036067605019,12.000000147928356,6.015859378354575,6.361832169247398,6.993832995782769,True,6.993832995782769,0.5013216086829078,0.530152674235232,0.5828194091306044,59.15587091445923,2026-09-02 20:32:16,2,3.0079296891772875,3.180916084623699,3.4969164978913847,08d3f73c9bb85e738fdeb35ef3ff83284b6cb907fb916a10893f334e560d8b70,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.999999999999998,0.5013216148628814,0.5301526807706166,0.5828194163152309
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000007_51c3f5dd2fdb_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8,7,8c8d59853db24fbe,10,9,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 8.188240006995647}]",analytic_instance,0.6913562426804469,0.009783877059817314,12.858537904915902,7.523322152040182,8.188240006995647,7.930761231650852,True,7.930761231650852,0.5850837947263015,0.6367940171382339,0.616770062840416,4639.032023906708,2026-09-03 05:37:08,2,3.761661076020091,4.094120003497824,3.965380615825426,0c12128af717057b39988b8ed82b3d6eb659844ad10a11c197042c1b7f67c606,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.426031530825893,0.5853785587536062,0.637114832670551,0.6170807903452324
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000008_3da076e87f67_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8,8,875011d5ffdb9b57,10,9,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 8.284415035358506}]",analytic_instance,0.6758247127410474,0.00975395180284977,12.889808753384832,6.9200774302525225,8.284415035358506,7.898697540852397,True,7.898697540852397,0.5368642438884383,0.6427104694771394,0.612786247800474,5324.370581150055,2026-09-03 05:48:33,2,3.4600387151262613,4.142207517679253,3.9493487704261985,51ce02c62fc2f514060201385215e755f6d28c1517b796353f6987f85ee2329a,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.443715856621137,0.536963266555423,0.6428290150973982,0.6128992740063341
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000009_0429580d9352_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8,9,f7358d470f84e43f,10,9,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 9.698623747049048}]",analytic_instance,0.6593564173493441,0.009674560278654099,12.959450764691105,8.061768618352477,9.698623747049048,7.874685301614472,True,7.874685301614472,0.6220764108551041,0.7483823136605141,0.607640357959427,5534.243101596832,2026-09-03 05:52:00,2,4.030884309176239,4.849311873524524,3.937342650807236,642e59fc9b7b9f3d01bed19c5e010b1369ac124d2943a85748f6c319f7454b7d,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.478385494588484,0.6222050713936846,0.7485370973331619,0.607766032771
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000010_c4aee3422789_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8,10,3a1e01ea8215dbb2,10,9,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 4.14435171536967}]",analytic_instance,0.20684285580517525,0.018026746809482574,10.89897991032785,4.014688631091128,4.14435171536967,6.446835148011201,True,6.446835148011201,0.36835453080217334,0.3802513399848082,0.5915081228750769,7025.854863405228,2026-09-03 01:35:46,2,2.007344315545564,2.072175857684835,3.2234175740056004,65ea93ac1fb921b3c72e79bc15ee43b0416034177dbc953665228776d3b25b5d,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,5.449489742783173,0.36835454515790494,0.3802513548041893,0.5915081459276829
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000011_74be8c1f37b5_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8,11,817913771ba08381,9,9,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 8.86776334008238}]",analytic_instance,0.4787582618234189,0.015526477247476578,12.382603450626293,7.872786095437882,8.86776334008238,7.253950825206882,True,7.253950825206882,0.6357940902193463,0.716146921399947,0.5858179060753164,2630.773804664612,2026-09-02 22:22:06,2,3.936393047718941,4.43388167004119,3.626975412603441,fd5a37639465b780e5f5b046b2a1404f3cb54211fd524a31ffef8c12b312d51a,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.167772188791682,0.6382195916496899,0.7188789621799933,0.5880527525310554
/home/i6408800/MasterThesis/QAOA/Results/warm_start_cache/list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8/hog_idx000012_e098d8973f8a_seed42_L2_M2_betaanalytic_instance_amplified.npz,list_454_graphs_adjacency_listhog_v04-12_bipartite__filehash_0815e7e8,12,ce084f85c126f8ff,9,9,2,2,amplified,"[1, 1, 1]",scs,1e-06,100000,42,42,43,1,43,[43],"[{""seed"": 43, ""actual_energy"": 7.504882720602026}]",analytic_instance,0.4611029233771442,0.01550683006644249,12.202848695671053,6.69867492485247,7.504882720602026,7.1905054890782925,True,7.1905054890782925,0.5489435370307277,0.6150107165767265,0.5892481066022819,2865.6663570404053,2026-09-02 22:26:01,2,3.349337462426235,3.752441360301013,3.5952527445391462,092cf91eb0e3f82d43e7a0bc861fb91854dc112b5eac683f630ed71e6f275773,matched,/home/i6408800/MasterThesis/QAOA/Code/optimal_results/optimal_results_misc.csv,6.075672763737654,0.551270220216037,0.6176174238180288,0.5917456196780759
